"","ds","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","type","solID"
"969",2016-08-01,102356.262729216,634214.55768506,2635.13904109372,16232.3296262429,8140.00966326478,13527.5152865833,"saturatedSpendReversed","3_130_15"
"970",2016-08-08,71823.3895570912,242650.489770304,3467.63893531877,4772.3049101154,9135.20582249174,18723.0752640717,"saturatedSpendReversed","3_130_15"
"971",2016-08-15,136290.512452211,92838.0773861183,1374.22531006683,4438.69071857651,1722.89981812194,21562.2967316277,"saturatedSpendReversed","3_130_15"
"972",2016-08-22,95635.0525877164,35519.8484079289,42483.8054903795,3230.49322666214,324.938905697798,21889.9428889836,"saturatedSpendReversed","3_130_15"
"973",2016-08-29,139080.596400801,492527.494000874,16836.3321158374,949.76500863867,9301.2834776146,4979.09940938871,"saturatedSpendReversed","3_130_15"
"974",2016-09-05,161378.374494442,451871.419204734,15916.3717508397,467.621645480292,11274.2220638781,3760.58807184346,"saturatedSpendReversed","3_130_15"
"975",2016-09-12,113239.20538275,653233.204987731,6307.65812485776,137.480763771206,12126.3182812474,11680.9718634907,"saturatedSpendReversed","3_130_15"
"976",2016-09-19,79459.9504170755,348010.224228306,79109.5915815479,13653.2736424822,12487.0236278433,16627.9841530468,"saturatedSpendReversed","3_130_15"
"977",2016-09-26,55757.0472076619,620275.11178975,31351.1311437674,4014.06245088978,11275.0526562112,4804.8693712616,"saturatedSpendReversed","3_130_15"
"978",2016-10-03,472734.640025616,602926.857770758,41863.9199389417,10621.6374389919,12246.4749309614,14621.4819254436,"saturatedSpendReversed","3_130_15"
"979",2016-10-10,331717.896905975,230679.815783092,48762.0048051359,13965.2614940506,14269.6851719793,25785.3190141962,"saturatedSpendReversed","3_130_15"
"980",2016-10-17,476934.488258923,177645.297518611,19324.3825042754,20079.0387598379,13851.2626234353,29525.6258142382,"saturatedSpendReversed","3_130_15"
"981",2016-10-24,334664.930411286,544704.690830621,35741.1861197776,23501.0062055224,14852.3481307799,21135.2572189631,"saturatedSpendReversed","3_130_15"
"982",2016-10-31,516818.741669599,208404.014711795,14164.2320592679,26131.5815640968,17481.1528574651,16428.0086830683,"saturatedSpendReversed","3_130_15"
"983",2016-11-07,362651.711029558,507541.776028733,40244.7518317545,28547.5189364463,15776.9454289179,31321.7922020261,"saturatedSpendReversed","3_130_15"
"984",2016-11-14,411445.865629441,194185.483508593,15948.9951509243,24389.0167168612,2975.53190789392,23016.1886662676,"saturatedSpendReversed","3_130_15"
"985",2016-11-21,309582.723912179,509349.765990388,28199.7867783113,27216.652466651,561.185317828793,22057.7220182411,"saturatedSpendReversed","3_130_15"
"986",2016-11-28,217234.197369176,194877.220467922,23604.3755002448,22197.3349399472,28705.8395509425,30486.461120905,"saturatedSpendReversed","3_130_15"
"987",2016-12-05,195196.436293951,791801.624551027,9354.414010747,11495.4200662,30613.9213393078,54791.1376133524,"saturatedSpendReversed","3_130_15"
"988",2016-12-12,136969.339347465,302943.301553223,3707.15427245904,12470.7372192691,27813.7855645934,25928.8972805809,"saturatedSpendReversed","3_130_15"
"989",2016-12-19,96111.3854201162,1120666.10717426,1469.14523817552,6702.0298174677,25925.6799574823,7445.19474617903,"saturatedSpendReversed","3_130_15"
"990",2016-12-26,390604.399149296,428766.852604873,582.222257888957,23650.0407849804,28089.5832399812,1418.17547370906,"saturatedSpendReversed","3_130_15"
"991",2017-01-02,397250.146883061,1525134.19780662,84225.1346808014,19796.7447645927,27417.6953990604,46670.657449666,"saturatedSpendReversed","3_130_15"
"992",2017-01-09,278750.428067844,583516.344080815,33378.4208740016,22239.1738314718,26410.9773522628,27156.7938696915,"saturatedSpendReversed","3_130_15"
"993",2017-01-16,213339.055375206,223253.35324532,17834.8015257001,24501.4746458664,25101.1103286368,38484.8940125624,"saturatedSpendReversed","3_130_15"
"994",2017-01-23,149700.015156782,85416.7329516593,39410.8651779683,26710.8177540306,25734.0694079809,18439.1567690497,"saturatedSpendReversed","3_130_15"
"995",2017-01-30,225779.380635514,32680.4420273048,15618.5258700288,20694.9121286458,26533.4454903452,29542.8786911483,"saturatedSpendReversed","3_130_15"
"996",2017-02-06,158429.39139194,12503.5371196468,6189.62180229243,6084.30416582187,21764.2078194791,7494.24820095852,"saturatedSpendReversed","3_130_15"
"997",2017-02-13,111169.903939724,387955.053301977,2452.94712024849,26570.1510866728,4104.72959475376,20266.4900885444,"saturatedSpendReversed","3_130_15"
"998",2017-02-20,78007.9215945046,148431.603393336,33045.1696104212,7811.62441948181,774.152001570559,21740.4068023718,"saturatedSpendReversed","3_130_15"
"999",2017-02-27,54738.1585828639,56789.9314582905,13095.8007166099,43998.4752812126,13666.0050674962,29064.8429449937,"saturatedSpendReversed","3_130_15"
"1000",2017-03-06,38409.7658775956,21727.8277759419,47273.1991573257,12935.5517326765,16577.4085557298,15626.0828758523,"saturatedSpendReversed","3_130_15"
"1001",2017-03-13,58034.7727163088,8313.06690707539,18734.3688260482,3803.05220940689,15766.4992536106,27795.2499638734,"saturatedSpendReversed","3_130_15"
"1002",2017-03-20,40723.0000150339,3180.57939864704,66985.8970324297,1118.09734956562,14293.561759231,25903.571845831,"saturatedSpendReversed","3_130_15"
"1003",2017-03-27,28575.3291105493,74645.6896779224,26546.5109939519,8176.32593691786,17095.765747791,29393.2721910089,"saturatedSpendReversed","3_130_15"
"1004",2017-04-03,20051.3084368724,28559.4408707731,10520.3823069031,2403.83982545385,16904.2614200334,4636.98361084243,"saturatedSpendReversed","3_130_15"
"1005",2017-04-10,14070.0031301534,1512011.64207716,4169.22750822571,706.728908683432,14188.1437038183,1661.10790869122,"saturatedSpendReversed","3_130_15"
"1006",2017-04-17,32280.0811964286,578495.654258721,1652.26486150985,207.778299152929,13315.8839025401,12157.691852663,"saturatedSpendReversed","3_130_15"
"1007",2017-04-24,22650.932975534,1109796.43731939,654.792564616353,61.0868199509612,12311.3757040191,19299.9976397973,"saturatedSpendReversed","3_130_15"
"1008",2017-05-01,125762.919668932,424608.116918397,259.494293357461,17.9595250655826,10121.925457778,8279.21972763261,"saturatedSpendReversed","3_130_15"
"1009",2017-05-08,88247.8407316897,1081493.46553298,102.837588457562,5.28010036928128,9948.99514133693,10010.4219565688,"saturatedSpendReversed","3_130_15"
"1010",2017-05-15,61923.5098414267,413779.399912918,40.7545363057317,1.5523495085687,1876.38048365615,20556.8565399418,"saturatedSpendReversed","3_130_15"
"1011",2017-05-22,43451.7268557291,281331.198406682,16.1510227379615,11936.0607488676,353.885359217549,21773.9150908631,"saturatedSpendReversed","3_130_15"
"1012",2017-05-29,30490.0767346651,107637.316510397,21530.5339836444,3509.20186016708,6586.74277874843,8290.7098014856,"saturatedSpendReversed","3_130_15"
"1013",2017-06-05,48771.2868447145,168642.837296878,8532.55061771827,10307.864922124,9282.25968807195,2944.74791109144,"saturatedSpendReversed","3_130_15"
"1014",2017-06-12,34222.8119789362,64522.7495497854,3381.44980980175,3030.51228710446,8430.63417717037,5133.82390893995,"saturatedSpendReversed","3_130_15"
"1015",2017-06-19,132793.18716562,24686.4039777479,1340.06855962443,984.782139817718,11110.0176058143,5772.44327909167,"saturatedSpendReversed","3_130_15"
"1016",2017-06-26,93180.9794341152,485341.018161886,14509.3358368458,289.525949106409,10095.3493204566,1714.13995440718,"saturatedSpendReversed","3_130_15"
"1017",2017-07-03,79067.3732689186,185691.473548738,34469.249792142,20035.4621235214,13263.9828818381,11174.8117507386,"saturatedSpendReversed","3_130_15"
"1018",2017-07-10,55481.5758228002,71045.5577797471,13660.1636926259,5890.42586431529,13661.5871715147,8102.57327603523,"saturatedSpendReversed","3_130_15"
"1019",2017-07-17,68522.8217548589,351726.030406531,80286.0562047208,1731.78520410869,14136.5753405477,3296.03695605447,"saturatedSpendReversed","3_130_15"
"1020",2017-07-24,48082.4640253845,134570.379233539,31817.3640739309,509.144850007956,14266.1581092273,15494.3626647287,"saturatedSpendReversed","3_130_15"
"1021",2017-07-31,67894.2250066123,667806.627094752,16966.5547158321,149.688585902339,16290.5974194003,11832.0494515097,"saturatedSpendReversed","3_130_15"
"1022",2017-08-07,47641.3776871398,570101.215526452,35125.5789672176,44.0084442552877,19152.4066732989,10295.4185067042,"saturatedSpendReversed","3_130_15"
"1023",2017-08-14,135571.114723066,218120.725060421,13920.2669447083,12.9384826110546,3612.14389858417,20589.7451418275,"saturatedSpendReversed","3_130_15"
"1024",2017-08-21,95130.2512011754,83452.9894081169,39561.1351235212,4031.83822103206,681.250339272975,21777.7104355207,"saturatedSpendReversed","3_130_15"
"1025",2017-08-28,420420.257267865,31929.1137475455,15678.0778494515,3882.14139432633,21128.4838139869,36225.1477842591,"saturatedSpendReversed","3_130_15"
"1026",2017-09-04,295008.894524861,12216.0789198109,6213.22225173761,1141.34956993194,23464.8320473179,24180.3820543035,"saturatedSpendReversed","3_130_15"
"1027",2017-09-11,353615.541288095,455168.27179472,16293.3666450303,2200.85723335245,21185.4673241242,5055.41608906662,"saturatedSpendReversed","3_130_15"
"1028",2017-09-18,248132.025321856,174147.38078866,6457.06120142551,647.05202660562,23315.5791373298,16507.3950166783,"saturatedSpendReversed","3_130_15"
"1029",2017-09-25,425105.762168346,500319.987889741,2558.93335412493,7777.23547730164,27317.3182253004,26240.9533849247,"saturatedSpendReversed","3_130_15"
"1030",2017-10-02,632210.073313529,366512.027366615,1014.10528823971,2286.50723032668,27192.0462172917,32538.2060206203,"saturatedSpendReversed","3_130_15"
"1031",2017-10-09,577535.168444103,1121936.30167047,55916.6899257294,16717.9503688145,29168.4199165812,19212.9089747796,"saturatedSpendReversed","3_130_15"
"1032",2017-10-16,405256.427697227,429252.829019121,22159.7842175666,17486.1995936402,28261.1639962672,46183.1696956896,"saturatedSpendReversed","3_130_15"
"1033",2017-10-23,417449.955315144,302505.732382716,8781.92248542163,19336.581795282,29090.055529696,40345.5377828826,"saturatedSpendReversed","3_130_15"
"1034",2017-10-30,306860.313644637,115738.693209627,3480.27588097259,21505.1110921078,30886.3844729007,9404.87506014465,"saturatedSpendReversed","3_130_15"
"1035",2017-11-06,278770.922084442,999854.424022003,70498.9666649626,16980.9475315468,35305.1721115891,27028.3225819407,"saturatedSpendReversed","3_130_15"
"1036",2017-11-13,195613.556026653,382544.302630818,27938.7404893247,27792.7041145773,6658.5554602457,22520.7222721098,"saturatedSpendReversed","3_130_15"
"1037",2017-11-20,302944.032263902,462276.650186551,15110.3895225861,18010.9474754448,1255.80355980234,22000.5451963553,"saturatedSpendReversed","3_130_15"
"1038",2017-11-27,212575.82743958,176867.046361374,34793.5807011342,12686.5982817761,45276.8445513787,44007.8629156594,"saturatedSpendReversed","3_130_15"
"1039",2017-12-04,235935.098114353,331195.731937862,13788.6960318595,8699.26348869774,46739.21288239,21214.5073804671,"saturatedSpendReversed","3_130_15"
"1040",2017-12-11,165555.658346842,126715.487039426,5464.46023742591,11648.6671854834,42175.0155496188,40232.1541517059,"saturatedSpendReversed","3_130_15"
"1041",2017-12-18,307417.565461979,324006.145341284,2165.56559209189,6460.34122753471,42954.2079326581,47893.7905891069,"saturatedSpendReversed","3_130_15"
"1042",2017-12-25,486962.065684671,123964.751207575,45961.5469774792,23578.9843395401,38341.1636160993,63049.9434339829,"saturatedSpendReversed","3_130_15"
"1043",2018-01-01,341701.281490933,47428.9138120183,34089.6277338417,19775.8541696333,39191.1434579963,84892.9634722816,"saturatedSpendReversed","3_130_15"
"1044",2018-01-08,239771.789222188,29987.9024244782,13509.7194709215,22233.0319965537,39911.4496561781,84323.6479847013,"saturatedSpendReversed","3_130_15"
"1045",2018-01-15,285515.584497209,11473.3714676054,51795.9018263262,6536.51140698678,37767.2994051552,20124.9489774345,"saturatedSpendReversed","3_130_15"
"1046",2018-01-22,200346.285641692,174823.311923506,78568.9825604399,1921.73435365411,34802.9126678123,12062.4191119959,"saturatedSpendReversed","3_130_15"
"1047",2018-01-29,216090.588634775,66887.3991419333,31136.8877887023,564.98989997431,33443.8293291494,14925.0031655243,"saturatedSpendReversed","3_130_15"
"1048",2018-02-05,151630.766045022,25591.1189117037,26579.9486306627,1585.04807435128,38147.5062114776,57824.3453653015,"saturatedSpendReversed","3_130_15"
"1049",2018-02-12,133894.948533792,172347.962095618,10533.6336423316,466.004133859275,7194.61967148467,26074.5833013096,"saturatedSpendReversed","3_130_15"
"1050",2018-02-19,93954.0853861616,65940.3302977834,23108.7456791227,137.005215354627,1356.90527004201,22410.6607591249,"saturatedSpendReversed","3_130_15"
"1051",2018-02-26,102995.90171547,193742.370371932,39166.3959126363,40.2795333142603,22495.9123339299,21911.190251603,"saturatedSpendReversed","3_130_15"
"1052",2018-03-05,72272.224233745,74125.8309043012,15521.6427001778,11.8421827943925,26322.7290661792,20606.551355035,"saturatedSpendReversed","3_130_15"
"1053",2018-03-12,210074.179744819,300173.342903986,67611.6270020805,3.4816017415514,26204.4667018814,11088.996026371,"saturatedSpendReversed","3_130_15"
"1054",2018-03-19,147409.051926939,114846.320995065,26794.4877809245,1.02359091201611,22822.1624199748,14258.6701414432,"saturatedSpendReversed","3_130_15"
"1055",2018-03-26,162668.451737133,289685.802412712,19586.1221742471,0.300935728132737,23304.2598324073,25555.4505343225,"saturatedSpendReversed","3_130_15"
"1056",2018-04-02,114144.452583946,110833.788003104,7761.98021765411,0.0884751040710247,20955.183404392,13516.0989916608,"saturatedSpendReversed","3_130_15"
"1057",2018-04-09,80095.1623781552,76177.8072899874,3076.07276025632,0.0260116805968813,21872.1475900683,42888.7578236377,"saturatedSpendReversed","3_130_15"
"1058",2018-04-16,56202.7754407515,29145.6290691492,1219.04763488958,6339.78908258803,19045.0870354869,26565.3626528478,"saturatedSpendReversed","3_130_15"
"1059",2018-04-23,39437.4875267754,486211.917681856,483.108577706741,1863.89799028088,14671.9034148928,5594.64285013863,"saturatedSpendReversed","3_130_15"
"1060",2018-04-30,27673.2849975383,186024.679705078,191.455929345181,38949.7779065106,12287.1209840488,7481.621784906,"saturatedSpendReversed","3_130_15"
"1061",2018-05-07,19418.3440827726,250195.442455163,75.8739847994954,11451.2347045141,16477.3510175916,1193.37915397815,"saturatedSpendReversed","3_130_15"
"1062",2018-05-14,13625.8520428815,95724.7762833453,20441.0021935094,42488.0053310676,3107.62840191778,19539.3698005229,"saturatedSpendReversed","3_130_15"
"1063",2018-05-21,12402.58037849,115489.899406008,8100.76916928776,12491.4735673339,586.098716601693,21656.4971211341,"saturatedSpendReversed","3_130_15"
"1064",2018-05-28,8702.89065158641,44186.4355127386,15826.6014884554,6699.62097956029,14030.5382179511,31067.1597677789,"saturatedSpendReversed","3_130_15"
"1065",2018-06-04,6106.81837021819,16905.7302271738,6272.08216987488,1969.68856799073,16806.1595079056,30293.1502372017,"saturatedSpendReversed","3_130_15"
"1066",2018-06-11,29229.1944503821,6468.1323849167,18759.6261639214,579.088438989273,16769.641683191,11170.8295373731,"saturatedSpendReversed","3_130_15"
"1067",2018-06-18,20510.1257458331,54863.5074504691,7434.43984876206,170.252001062846,19402.7544214498,24644.1137286129,"saturatedSpendReversed","3_130_15"
"1068",2018-06-25,14391.9552358511,20990.7779505495,34098.6685120644,11320.8823039477,19139.3594838854,19832.9307242819,"saturatedSpendReversed","3_130_15"
"1069",2018-07-02,53964.6749889967,512335.07164388,13513.3023313311,3328.33939736062,15409.6831986608,16941.7202055821,"saturatedSpendReversed","3_130_15"
"1070",2018-07-09,37867.012439779,196019.398410949,39819.0550472398,25217.9381842715,18466.2662512674,17098.0745117242,"saturatedSpendReversed","3_130_15"
"1071",2018-07-16,53138.6426289929,253550.621832029,15780.2915152211,7414.07382617583,18922.737814989,10986.117798653,"saturatedSpendReversed","3_130_15"
"1072",2018-07-23,66474.0655327643,97008.4679129343,21771.7295274821,2179.73770489569,24328.8283519069,23744.7979939646,"saturatedSpendReversed","3_130_15"
"1073",2018-07-30,46644.8517843407,37115.4398234887,8628.13641174117,640.842885239334,27828.4170271696,11646.1496885035,"saturatedSpendReversed","3_130_15"
"1074",2018-08-06,71855.1724970719,291923.567276467,25019.730459973,188.407808260364,31568.4394513242,60661.9656740533,"saturatedSpendReversed","3_130_15"
"1075",2018-08-13,50420.7745411953,111689.956839976,9915.31918128731,13407.6430588961,5953.80768051974,26402.0446849396,"saturatedSpendReversed","3_130_15"
"1076",2018-08-20,220069.617495557,362028.577486975,3929.44099154416,3941.84705931547,1122.88812854602,22448.4498027958,"saturatedSpendReversed","3_130_15"
"1077",2018-08-27,154422.850596632,138512.133746517,1557.23746494895,14684.322600201,25971.7767010438,50610.5511072426,"saturatedSpendReversed","3_130_15"
"1078",2018-09-03,143342.754263657,257634.742371417,2934.4665406926,4317.19084445911,34098.2770858169,76695.4575977758,"saturatedSpendReversed","3_130_15"
"1079",2018-09-10,100583.610666808,98571.0524313042,2770.92909007648,1269.25410827098,37950.9350583851,55075.6558067833,"saturatedSpendReversed","3_130_15"
"1080",2018-09-17,70579.5196048991,176074.884660217,30153.3191983973,10581.8440325698,35237.5463520114,81350.7306801028,"saturatedSpendReversed","3_130_15"
"1081",2018-09-24,52189.4489067577,155326.250870999,11949.7603983249,3111.06214557551,39325.8012419894,10434.8743204839,"saturatedSpendReversed","3_130_15"
"1082",2018-10-01,506731.656297872,138109.423583244,12831.0233791895,3665.18687732908,44456.8461142392,35673.1844965838,"saturatedSpendReversed","3_130_15"
"1083",2018-10-08,355573.603224217,52840.6654629492,12854.4012318395,7125.10343625569,42864.5611771455,26348.6854909058,"saturatedSpendReversed","3_130_15"
"1084",2018-10-15,382974.557382433,209538.438606124,8211.53254151131,9422.54030895094,46364.2562380096,52449.6383056505,"saturatedSpendReversed","3_130_15"
"1085",2018-10-22,268733.246915253,80169.4066107032,3254.23034620093,2770.22685083158,49224.2987264886,55627.6882604721,"saturatedSpendReversed","3_130_15"
"1086",2018-10-29,264440.039360433,30672.814969255,7674.05148619943,24609.8751703451,50683.7027398158,48695.4352252585,"saturatedSpendReversed","3_130_15"
"1087",2018-11-05,185557.575619216,447911.419007237,7407.75993731415,7235.30330008145,51718.9463367292,30951.4532249948,"saturatedSpendReversed","3_130_15"
"1088",2018-11-12,302258.510812004,171370.908912169,2935.6952631576,28312.6037574277,9754.19327910714,22973.4515483182,"saturatedSpendReversed","3_130_15"
"1089",2018-11-19,212094.797036783,206726.509749796,1163.41603278936,8323.90550468376,1839.64085243961,22052.7901548297,"saturatedSpendReversed","3_130_15"
"1090",2018-11-26,309402.519080711,79093.5626302719,45849.4617737944,23458.0135389105,48346.9562647701,2845.89198386735,"saturatedSpendReversed","3_130_15"
"1091",2018-12-03,217107.747638935,190937.997062342,18170.1417009547,6896.65598043969,51078.2359515356,35160.4159349383,"saturatedSpendReversed","3_130_15"
"1092",2018-12-10,152344.50651824,73052.8776760521,26048.8271560884,2027.61685824927,56953.3553004596,72849.5119988919,"saturatedSpendReversed","3_130_15"
"1093",2018-12-17,106900.140223849,74041.2309988575,10323.1502019578,596.119356325285,57381.4028096667,45605.8336846721,"saturatedSpendReversed","3_130_15"
"1094",2018-12-24,549151.548395075,28328.1749801629,26446.9310917026,27379.2813087597,62262.1325699031,86127.9132072112,"saturatedSpendReversed","3_130_15"
"1095",2018-12-31,539479.361508824,10838.3597474103,10480.9187916417,8049.50870477536,55222.6382026837,63950.1611841122,"saturatedSpendReversed","3_130_15"
"1096",2016-01-04,71084.9058322799,137009.587388742,57104.080287278,65201.6765667455,13164.4741168655,0.338027615619837,"decompMedia","3_130_15"
"1097",2016-01-11,36810.8688597556,94625.1562280013,94234.1144805602,68038.9533837303,17402.3942193591,0.221335372524298,"decompMedia","3_130_15"
"1098",2016-01-18,14871.3197851352,60826.1266469151,49220.5383615113,64676.5251656945,9519.84951752207,0.216519877353671,"decompMedia","3_130_15"
"1099",2016-01-25,5719.74007894144,37053.2213107608,63363.1428909193,57875.4323014896,8329.87096204436,0.149933967855665,"decompMedia","3_130_15"
"1100",2016-02-01,15334.9527134814,66998.5543928898,28212.5016759052,16781.4990387577,6561.62180788531,0.0751932316653232,"decompMedia","3_130_15"
"1101",2016-02-08,5904.04477427456,41207.1351288985,32464.014105167,51629.714720331,6011.85345025219,0.0798748543612146,"decompMedia","3_130_15"
"1102",2016-02-15,126414.472701612,24361.8413643443,23992.7389756028,35153.9514818496,86.9497407101574,0.194923554607769,"decompMedia","3_130_15"
"1103",2016-02-22,64301.0956038428,14047.1935689711,8990.89155727848,8403.65190175715,1.24167678728195,0.209391037708351,"decompMedia","3_130_15"
"1104",2016-02-29,126101.986148369,7979.06348999172,3177.43862125401,35545.430559641,2371.56821812817,0.00606811940365939,"decompMedia","3_130_15"
"1105",2016-03-07,64084.2500944868,4492.88650315873,66396.0508173889,8523.01701887325,5641.66829612507,0.0418677951671543,"decompMedia","3_130_15"
"1106",2016-03-14,70515.775863512,64177.6280568028,29997.7674314776,1689.75059262962,4520.98980459001,0.0234920448743877,"decompMedia","3_130_15"
"1107",2016-03-21,30877.7189208342,39298.8067620123,11519.4491825087,320.951446564958,4034.66102006847,0.0380900210002026,"decompMedia","3_130_15"
"1108",2016-03-28,12306.6983972072,81006.5717120833,59725.9152948707,73888.3349592784,4845.67401815782,0.0655787975144604,"decompMedia","3_130_15"
"1109",2016-04-04,4706.95619081941,50938.3468664735,26138.6053666398,25512.2887185737,2838.50556001452,0.0630000529763334,"decompMedia","3_130_15"
"1110",2016-04-11,1771.01414841722,83221.0582067767,9880.30935332212,5675.93529684677,2423.16819265444,0.010873912664023,"decompMedia","3_130_15"
"1111",2016-04-18,5075.14637861955,52516.7611374238,3503.58653716245,33832.1365837315,2148.19514902987,0.0787899271940599,"decompMedia","3_130_15"
"1112",2016-04-25,1911.05225097798,31585.0085375935,1212.93943100234,8005.90138832828,2130.85181302952,0.0343824492991813,"decompMedia","3_130_15"
"1113",2016-05-02,714.768327991933,18407.0078579209,53251.5166872274,1581.98632185516,1058.64112051051,0.0234740083241233,"decompMedia","3_130_15"
"1114",2016-05-09,266.658187590028,69172.8725353088,22617.1863677877,300.284019636644,1155.64115690469,0.00441597383313628,"decompMedia","3_130_15"
"1115",2016-05-16,99.3875660557922,42689.5668006016,8428.78505006194,48656.3114109361,16.5406926459432,0.178845844476059,"decompMedia","3_130_15"
"1116",2016-05-23,37.0301365085507,104745.046081931,2972.44782555769,12986.2790649496,0.236172207907239,0.207513118378691,"decompMedia","3_130_15"
"1117",2016-05-30,13.7949846511143,68463.4918946511,1027.0322598116,2650.43053167955,611.725972982602,0.0714862517331571,"decompMedia","3_130_15"
"1118",2016-06-06,5.13884789303418,42204.8067656869,352.315247173784,506.409879340967,730.079283106312,0.0190003941246459,"decompMedia","3_130_15"
"1119",2016-06-13,1.9142662588026,24989.1385697178,120.559394641341,95.4938056544305,1241.85221066574,0.0356231247160164,"decompMedia","3_130_15"
"1120",2016-06-20,5071.96791039675,103023.801605888,41.2193471150028,34458.8222501623,1563.74756699923,0.0053088202411445,"decompMedia","3_130_15"
"1121",2016-06-27,1909.84240233771,67146.4122930462,14.0888229324848,8193.47143060396,1392.31878341965,0.0088394231418655,"decompMedia","3_130_15"
"1122",2016-07-04,4617.73584255898,41307.6239136722,23317.9717525773,1620.99259347251,1852.26749324227,0.0128310177152844,"decompMedia","3_130_15"
"1123",2016-07-11,1737.11311429536,24424.9396030049,8714.37912445672,307.76162891191,2338.172731994,0.0457899831493097,"decompMedia","3_130_15"
"1124",2016-07-18,1046.06741220806,145353.378076288,25224.3301456991,47260.4611441885,1361.81356112604,0.0316758587127669,"decompMedia","3_130_15"
"1125",2016-07-25,390.530099721649,101880.242146693,9499.47415588269,12463.6459530299,2324.77818069665,0.108933843357293,"decompMedia","3_130_15"
"1126",2016-08-01,17904.6207242459,125610.374655604,3363.66497981215,65613.8315408608,3541.52761474462,0.0952604571286604,"decompMedia","3_130_15"
"1127",2016-08-08,6932.36578034329,85050.1562143989,4592.79840008291,20513.0341250784,4738.64755125575,0.164799463855627,"decompMedia","3_130_15"
"1128",2016-08-15,37041.1761307091,53828.964838478,1596.4863885967,18853.2132696363,68.3474419183083,0.205852741725206,"decompMedia","3_130_15"
"1129",2016-08-22,14972.28050171,32439.2845887016,58238.6282126649,12856.1442632963,0.975989882645059,0.210657745990611,"decompMedia","3_130_15"
"1130",2016-08-29,38911.2307180367,114210.877070026,25310.8498743276,2621.62011350631,4958.79541913327,0.0150320994133178,"decompMedia","3_130_15"
"1131",2016-09-05,55176.21363608,110427.678743131,23926.6552588698,1008.67568316559,8039.78828361947,0.00879450301148778,"decompMedia","3_130_15"
"1132",2016-09-12,23272.2432215928,126967.872302093,8963.74486239482,190.790233128175,9645.11470967516,0.0734651700094116,"decompMedia","3_130_15"
"1133",2016-09-19,9118.33305903917,99329.2643072314,89192.5376367373,57777.2084866899,10376.0415101405,0.135607793823054,"decompMedia","3_130_15"
"1134",2016-09-26,3463.49141754368,124592.481216488,45306.4702322982,16737.610049251,8041.2708600198,0.014046282071267,"decompMedia","3_130_15"
"1135",2016-10-03,243218.850825414,123297.331619591,57569.96100333,46892.8149915395,9885.18002203806,0.109023244138408,"decompMedia","3_130_15"
"1136",2016-10-10,186796.948637362,83152.9438850979,64694.9384845329,58790.946614746,14445.4006263581,0.268061385103006,"decompMedia","3_130_15"
"1137",2016-10-17,244285.640680783,73795.5157346136,28990.023890239,75268.8677164437,13421.4143149405,0.32240728812694,"decompMedia","3_130_15"
"1138",2016-10-24,188494.095311367,118700.948694479,50645.4805995056,82211.072487213,15942.2139148192,0.199605323032353,"decompMedia","3_130_15"
"1139",2016-10-31,253210.088141685,79427.1927181822,21257.7593821955,86710.9178935055,23724.2342222065,0.13289041427199,"decompMedia","3_130_15"
"1140",2016-11-07,203339.426166948,115542.460269487,55795.8337871287,90317.603951145,18487.3220768996,0.347825361455721,"decompMedia","3_130_15"
"1141",2016-11-14,224215.786548478,76900.5669981559,23975.950152308,83803.4434657894,274.783470867938,0.227230528054052,"decompMedia","3_130_15"
"1142",2016-11-21,173203.648479436,115700.570283931,41272.5521146503,88387.8885025625,3.92558864864453,0.213121652260013,"decompMedia","3_130_15"
"1143",2016-11-28,101883.139751735,77026.4045048721,35082.0062621361,79724.9712605693,74255.2795780199,0.33607221055033,"decompMedia","3_130_15"
"1144",2016-12-05,82968.0886256441,135910.689087021,13760.2465924103,50228.5882193545,85049.8481236772,0.611117969990431,"decompMedia","3_130_15"
"1145",2016-12-12,37492.40613641,93685.4537493818,4952.57028223543,53759.286966256,69378.5880890545,0.270171926292068,"decompMedia","3_130_15"
"1146",2016-12-19,15170.3980596461,152370.846880457,1723.85968793135,29904.7799325376,59466.5740809546,0.0321402387428652,"decompMedia","3_130_15"
"1147",2016-12-26,216016.221760622,108151.193530613,592.877722782186,82483.846120899,70873.8252649798,0.00134598867807407,"decompMedia","3_130_15"
"1148",2017-01-02,218740.497894383,167063.526302424,92452.0707300872,74632.6051146219,67251.4848965932,0.535448494608103,"decompMedia","3_130_15"
"1149",2017-01-09,151778.03879167,121809.208491726,47811.9992678475,79807.6396922145,61957.8436597793,0.28815946140919,"decompMedia","3_130_15"
"1150",2017-01-16,98538.1246282698,81940.2844975775,26798.9111962999,83999.5666784739,55328.9823826248,0.442596524579226,"decompMedia","3_130_15"
"1151",2017-01-23,46383.3484756315,51602.5025055807,54866.385769216,87618.1990476014,58494.2313866432,0.160775395751475,"decompMedia","3_130_15"
"1152",2017-01-30,109189.501959683,30991.8275455408,23475.9072478324,76621.1518764051,62592.8928125979,0.322653944981631,"decompMedia","3_130_15"
"1153",2017-02-06,52904.8281021549,18045.4574930524,8778.96513219078,26952.1499307881,39927.8574980618,0.032537343981019,"decompMedia","3_130_15"
"1154",2017-02-13,22193.3631666966,103875.465734556,3100.05002366945,87400.4473197931,623.100174017716,0.18696189932297,"decompMedia","3_130_15"
